hash,ward_code,local_authority_code,status,current,created,applied,offered,confirmed,rejected
1989bc588710cf7a6569,E05011399,E08000035,confirmed,True,2023-05-28,2023-05-28,2023-06-10,2023-07-03,
19933b3f3800c18a3218,E05012647,E08000035,confirmed,True,2023-05-28,2023-05-28,2023-06-14,2023-07-03,
1c368d5a4d58c9eb81a6,E05011547,E08000035,confirmed,True,2023-05-28,2023-05-28,2023-06-14,2023-07-05,
2e2feb8f0951ae7c9f17,E05011405,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-28,2023-05-28,,,
46aa652a48291e58e192,E05011407,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-28,2023-05-28,,,
5e6b354cac696b6bb019,E05011547,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-28,2023-05-28,,,
66da64e0647751342b15,E05011399,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-28,2023-05-28,,,
6cfd015762797a5056a1,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-28,2023-05-28,2023-05-29,,
73f8dd8627a1f658d486,E05011406,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-28,2023-05-28,,,
9910653789eaa4bead67,E05011547,E08000035,FROZEN ACCOUNT CP5,True,2023-05-28,2023-05-29,2023-06-10,,
9a3f2c4cdec756f227c8,E05011401,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-28,2023-05-28,,,
a294f613656dc31641a9,E05012647,E08000035,confirmed,True,2023-05-28,2023-05-28,2023-06-14,2023-07-03,
c1f1455e9300907ec0c2,E05001355,E08000032,confirmed,True,2023-05-28,2023-05-28,2023-06-10,2023-07-03,
e1f62ad8826fc299d120,E05010976,E07000082,FROZEN ACCOUNTS CP3,True,2023-05-28,2023-05-28,,,2023-06-10
e5b3c086b18a7a94813b,E05012648,E08000035,confirmed,True,2023-05-28,2023-05-28,2023-05-29,2023-06-30,
fe73b52e15807b2d4baa,E05011405,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-28,2023-05-28,,,
210949aa0da26e46912b,E05010058,E07000169,FROZEN ACCOUNTS CP3,True,2023-05-29,2023-05-29,,,
2b4f2abf6dc29002e75b,E05001342,E08000032,confirmed,True,2023-05-29,2023-05-29,2023-06-10,2023-07-03,
4a27c34c58a53970c3dc,E05011405,E08000035,confirmed,True,2023-05-29,2023-05-29,2023-06-13,2023-07-08,
57d9f59be7a538e298a1,E05011390,E08000035,FROZEN ACCOUNT CP5,True,2023-05-29,2023-05-29,2023-05-29,,
8730ab703caeb536f179,E05012841,E08000035,Deactivated before training,True,2023-05-29,2023-05-29,,,
923b672fa118f90a658a,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-29,2023-05-29,2023-05-29,,
9576fff2c82e5da22667,E05012841,E08000035,Deactivated before training,True,2023-05-29,2023-05-29,,,
99e98905c87ed4b0e405,E05011413,E08000035,offered,True,2023-05-29,2023-05-29,2023-05-29,,
9bd9fe80ed05c340e464,E05011403,E08000035,confirmed,True,2023-05-29,2023-05-29,2023-05-30,2023-06-30,
aa33fb66bf8d0204156a,E05011411,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-29,2023-05-29,,,
dae18b0c81b3bbad81f4,E05011390,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-29,2023-05-29,,,
1d25627cf6db519ece80,E05011402,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-30,2023-05-30,,,
2549ce4c6af81c1563d6,E05011385,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-30,2023-05-30,,,
2dcbe6e9d0761537b106,E05013831,E08000035,confirmed,True,2023-05-30,2023-05-30,2023-06-14,2023-06-30,
32e10629fcfd7e75c2b3,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-30,2023-05-30,2023-05-30,,
37117469232c84f3693f,E05011401,E08000035,FROZEN ACCOUNT CP5,True,2023-05-30,2023-05-30,2023-05-30,,
5171b4c915df5bc45a24,E05011400,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-30,2023-05-30,,,
5e09108c67acd4d9f76a,E05011402,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-30,2023-05-31,,,
7f53c7c1ac1648b0b3f9,E05011396,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-30,2023-05-30,,,
8514949d09f51205e546,E05012841,E08000035,confirmed,True,2023-05-30,2023-05-30,2023-06-10,2023-07-03,
852caabab95ccb7252ed,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-05-30,2023-05-30,2023-05-30,,
8ad6703ba21ede8882f5,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-30,2023-05-30,2023-05-30,,
8e4e2e004f9ea0be595e,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-05-30,,,,
934019c9b163c116e7ef,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-30,2023-05-30,2023-05-30,,
98ea5358bf4239b8cb5b,E05011406,E08000035,confirmed,True,2023-05-30,2023-05-30,2023-06-10,2023-07-03,
a196cbbb8fafbffa5f99,E05013830,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-30,2023-05-30,,,
ad69ceaef1beee7497bd,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-30,2023-05-30,2023-05-30,,
bd5cd451eeefc38ce417,E05011403,E08000035,confirmed,True,2023-05-30,2023-05-30,2023-06-14,2023-07-08,
c8c1057c60ba58c1a7a9,E05011384,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-30,2023-05-30,,,
cf485728617cc3642f47,E05001341,E08000032,FROZEN ACCOUNTS CP3,True,2023-05-30,2023-05-30,,,
d8db0dd3be32f84090a2,E05001366,E08000032,confirmed,True,2023-05-30,2023-05-30,2023-06-17,2023-07-05,
ddafbc783a0f9991e4d1,E05011414,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-30,2023-05-30,,,
eb2b8e5d0040554cd466,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-05-30,2023-05-30,2023-05-30,,
ef35ac41eeedbfe536bf,E05011405,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-30,2023-05-30,,,
f793fd01dfb80f6eaaa4,E05011400,E08000035,confirmed,True,2023-05-30,2023-05-30,2023-05-31,2023-06-30,
fd8e91310709cb2053f0,E05013831,E08000035,confirmed,True,2023-05-30,2023-05-30,2023-06-10,2023-07-03,
fe9da71e7e2a41bf6e39,E05011403,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-30,2023-05-30,,,
ff0efdfff202c6dd1cc5,E05011399,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-30,2023-05-30,,,
2f8bab41e74ebd57c0a9,E05013831,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-31,2023-05-31,,,
2fd533dd66fad03b4239,E05011385,E08000035,confirmed,True,2023-05-31,2023-05-31,2023-06-01,2023-06-30,
3813368bc396e5c708f9,E05011397,E08000035,confirmed,True,2023-05-31,2023-05-31,2023-06-01,2023-07-03,
45728c82f924c35ed7f8,E05011413,E08000035,confirmed,True,2023-05-31,2023-05-31,2023-06-14,2023-07-03,
53a16b4589b49ad79d40,E05011388,E08000035,confirmed,True,2023-05-31,2023-05-31,2023-06-01,2023-06-30,
65004a7d2651661301af,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-05-31,2023-05-31,2023-05-31,,
652e3c7caee94a260a38,E05011387,E08000035,confirmed,True,2023-05-31,2023-05-31,2023-06-10,2023-07-05,
6d874824de62276aa7c2,E05011547,E08000035,confirmed,True,2023-05-31,2023-05-31,2023-06-17,2023-07-03,
6db34a5cc1acb76fb9f4,E05011403,E08000035,applied,True,2023-05-31,2023-05-31,,,
6e071d557a6f32668cd9,E05001454,E08000036,confirmed,True,2023-05-31,2023-05-31,2023-06-10,2023-07-03,
7372277adaabb0a8e3c6,E05011399,E08000035,FROZEN ACCOUNT CP5,True,2023-05-31,2023-05-31,2023-06-14,,
7457b383ebc31e034ad8,E05001461,E08000036,FROZEN ACCOUNTS CP3,True,2023-05-31,2023-05-31,,,
7d3fadb7720f29ccbfb4,E05011390,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-31,2023-05-31,,,
83c9878d550cac1f3187,E05011400,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-31,2023-05-31,,,
92b7b1ab63c6ba489452,E05011407,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-31,2023-05-31,,,
a2ca86870e55c4c4769e,E05011390,E08000035,FROZEN ACCOUNT CP5,True,2023-05-31,2023-05-31,2023-06-01,,
a6ff67a58d49a847c602,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-05-31,2023-05-31,2023-05-31,,
a87b88d7fdad703270f8,E05011547,E08000035,confirmed,True,2023-05-31,2023-05-31,2023-06-14,2023-07-03,
a9e15ea8786fab0ed615,E05001446,E08000036,FROZEN ACCOUNT CP5,True,2023-05-31,2023-05-31,2023-06-01,,
ab199caa4c8c7da5da34,E05012842,E08000035,FROZEN ACCOUNTS CP3,True,2023-05-31,2023-06-01,,,
b3a763ddd2e34139155b,E05001460,E08000036,FROZEN ACCOUNTS CP3,True,2023-05-31,2023-05-31,,,
b77ec67e36c59e2a3006,E05001347,E08000032,confirmed,True,2023-05-31,2023-05-31,2023-06-10,2023-07-03,
cfe8d18c5c7e0560c745,E05012842,E08000035,applied,True,2023-05-31,2023-05-31,,,2023-06-10
dfb48a4923b99c20cd19,E05012841,E08000035,confirmed,True,2023-05-31,2023-05-31,2023-06-10,2023-07-08,
0d19dd61667c45c91837,E05011403,E08000035,confirmed,True,2023-06-01,2023-06-01,2023-06-05,2023-06-30,
1d446ee2a0e1d14ac1f1,E05001460,E08000036,FROZEN ACCOUNTS CP3,True,2023-06-01,2023-06-02,,,
7ada6e88bb453efec1e5,E05001391,E08000034,FROZEN ACCOUNT CP5,True,2023-06-01,2023-06-01,2023-06-01,,
86f9135473e40e245b42,E05011385,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-01,2023-06-01,,,
91fb3f49d93bd428c77f,E05001358,E08000032,FROZEN ACCOUNTS CP3,True,2023-06-01,2023-06-01,,,
98220d8b0c925d0dfb16,E05011390,E08000035,FROZEN ACCOUNT CP5,True,2023-06-01,2023-06-01,2023-06-05,,
bb708d752da4a7dec3a9,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-06-01,,,,
c6f46164a278409e7939,E05011409,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-01,2023-06-01,,,
d2420a7cc3a5eaac9fd5,E05001447,E08000036,FROZEN ACCOUNTS CP3,True,2023-06-01,2023-06-01,,,
d5bee05343dd748dca9e,E05011403,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-01,2023-06-02,,,
e2298263a1143050ea62,E05011403,E08000035,confirmed,True,2023-06-01,2023-06-01,2023-06-05,2023-06-30,
e2d1a7f1c9f2f5b6922c,E05011402,E08000035,confirmed,True,2023-06-01,2023-06-01,2023-06-05,2023-07-08,
e64a5cb67dc1336ca3f8,E05011403,E08000035,confirmed,True,2023-06-01,2023-06-01,2023-06-05,2023-07-03,
0d0812fdd0fd00ac5825,E05012647,E08000035,confirmed,True,2023-06-02,2023-06-02,2023-06-10,2023-06-30,
101f5895ab95f620a485,E05011326,E07000165,FROZEN ACCOUNTS CP3,True,2023-06-02,2023-06-02,,,
17c668e59130d81a676b,E05001461,E08000036,confirmed,True,2023-06-02,2023-06-02,2023-06-13,2023-07-08,
219ab02125f95388ef0c,E05011390,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-02,2023-06-02,,,
2f98c873327d3ca5fb22,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-06-02,2023-06-02,2023-06-05,,
3a86aebf4a00d934ac3b,E05011547,E08000035,FROZEN ACCOUNT CP5,True,2023-06-02,2023-06-02,2023-06-10,,
48366a802f3c0a8d720b,E05011399,E08000035,applied,True,2023-06-02,2023-06-02,,,
4dadffef3ba3f03c395d,E05012648,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-02,2023-06-02,,,
5246d418640e5bfbd262,E05012647,E08000035,confirmed,True,2023-06-02,2023-06-02,2023-06-10,2023-06-30,
52590ff436673bff4f8a,E05011396,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-02,2023-06-02,,,
5e2a10c8845de3415b66,E05011390,E08000035,FROZEN ACCOUNT CP5,True,2023-06-02,2023-06-02,2023-06-05,,
90a399e038d4920a220c,E05011549,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-02,2023-06-02,,,
a92445b0ae14efba640d,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-06-02,2023-06-02,2023-06-05,,
b7402fa54b9370a53a1e,E05011547,E08000035,offered,True,2023-06-02,2023-06-02,2023-06-17,,
c204c758ee33f162a2e1,E05011402,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-02,2023-06-02,,,
c5e1f9b9119d93ad094b,E05011547,E08000035,applied,True,2023-06-02,2023-06-02,,,
d88f43aff05501369ee5,E05011384,E08000035,confirmed,True,2023-06-02,2023-06-02,2023-06-10,2023-07-03,
e793dc43678c6b3e3925,E05011403,E08000035,confirmed,True,2023-06-02,2023-06-02,2023-06-05,2023-07-03,
ee398d917314c5b450a5,E05011411,E08000035,confirmed,True,2023-06-02,2023-06-02,2023-06-10,2023-07-03,
f681a9a724d810ba21fd,E05011404,E08000035,confirmed,True,2023-06-02,2023-06-02,2023-06-17,2023-07-05,
ffc105469fe4ea4b7b49,UNKNOWN,UNKNOWN,,False,2023-06-02,2023-06-02,,,
13bb2955ae0315f63f2d,E05011403,E08000035,confirmed,True,2023-06-03,2023-06-03,2023-06-05,2023-07-03,
14073f89616f5e7fa5dd,E05011397,E08000035,FROZEN ACCOUNT CP5,True,2023-06-03,2023-06-03,2023-06-05,,
2f7bf0d6cb5251c0019a,E05001357,E08000032,FROZEN ACCOUNTS CP3,True,2023-06-03,2023-06-03,,,
30286fe1b29fa415886e,E05011411,E08000035,confirmed,True,2023-06-03,2023-06-03,2023-06-10,2023-07-03,
38dc6ad70d1b1142c53d,E05011411,E08000035,confirmed,True,2023-06-03,2023-06-03,2023-06-10,2023-07-03,
4c771ad9a3f3b22df6c3,E05012841,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-03,2023-06-03,,,
66442d2883974d45fba0,E05011403,E08000035,5b ATTENDED INDUCTION,True,2023-06-03,2023-06-03,2023-06-05,2023-07-03,
74db8e63ca2683df9161,E05011394,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-03,2023-06-03,,,
784dad9f7707341c4ca5,E05012842,E08000035,confirmed,True,2023-06-03,2023-06-03,2023-06-10,2023-07-03,
b078d30af7401ef5c82c,E05011388,E08000035,confirmed,True,2023-06-03,2023-06-04,2023-06-05,2023-07-03,
c4440f5334dc64082cfb,E05013830,E08000035,confirmed,True,2023-06-03,2023-06-03,2023-06-05,2023-07-03,
c8ee96c87a6f36d8b143,E05011411,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-03,2023-06-03,,,
f8f58a410fd6865fd486,E05012647,E08000035,confirmed,True,2023-06-03,2023-06-04,2023-06-10,2023-07-03,
ff850f21368a48f5676b,E05013830,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-03,2023-06-03,,,
040c61b116db14c1fc23,E05011385,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-04,2023-06-04,,,
1450251052c69a158ee3,E05011403,E08000035,confirmed,True,2023-06-04,2023-06-04,2023-06-05,2023-07-20,
34f3270de43524c5afd1,E05012647,E08000035,FROZEN ACCOUNT CP5,True,2023-06-04,2023-06-04,2023-06-05,,
44ca712233e55c307ba0,E05013830,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-04,2023-06-04,,,
611af1fa1f4a386cef50,E05012648,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-04,2023-06-04,,,
6e6163261a93e1a58b41,E05011389,E08000035,FROZEN ACCOUNT CP5,True,2023-06-04,2023-06-04,2023-06-05,,
84b8a35b79720463a8a3,E05001382,E08000033,confirmed,True,2023-06-04,2023-06-04,2023-06-10,2023-07-03,
86ca4fb1a333e8d6032e,E05011385,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-04,2023-06-04,,,
afd47f0098f783c0d9df,E05011399,E08000035,confirmed,True,2023-06-04,2023-06-04,2023-06-10,2023-07-03,
e56dd63f6ef6f54dcb45,E05012648,E08000035,FROZEN ACCOUNT CP5,True,2023-06-04,2023-06-04,2023-06-05,,
e94bc37797a710e7d19a,E05011391,E08000035,confirmed,True,2023-06-04,2023-06-04,2023-06-10,2023-07-03,
f8c1bc50254e597d9563,E05011547,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-04,2023-06-04,,,
fcad3e50e205451acfae,E05001453,E08000036,FROZEN ACCOUNTS CP3,True,2023-06-04,2023-06-04,,,
394bf0e65c2a52efad72,E05011395,E08000035,confirmed,True,2023-06-05,2023-06-05,2023-06-17,2023-07-08,
3bb5ded435d2a0eefac4,E05011388,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-05,2023-06-05,,,
5363a835d12720e3a663,E05011390,E08000035,confirmed,True,2023-06-05,2023-06-05,2023-06-17,2023-07-05,
6043d441c4efd532ebe1,UNKNOWN,UNKNOWN,FROZEN ACCOUNTS CP3,True,2023-06-05,2023-06-05,,,
6c601148ec80e7f8981b,E05012842,E08000035,confirmed,True,2023-06-05,2023-06-05,2023-06-14,2023-07-08,
6c903ccea8df90a08295,UNKNOWN,UNKNOWN,,False,2023-06-05,2023-06-05,,,
791b28f9d7717c285368,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-06-05,2023-06-05,2023-06-07,,
9cfac7b60dc801dd023d,E05012842,E08000035,FROZEN ACCOUNT CP5,True,2023-06-05,2023-06-05,2023-06-07,,
a6754fb25e3f2276bea5,E05001347,E08000032,confirmed,True,2023-06-05,2023-06-05,2023-06-17,2023-07-08,
bfe2c45a40a29d0b2dc4,E05011402,E08000035,confirmed,True,2023-06-05,2023-06-05,2023-06-05,2023-06-30,
d89a94fd4bf27d81e271,E05011411,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-05,2023-06-05,,,
e6f2772906bcec07bb57,E05011401,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-05,2023-06-05,,,
4788452b62c75bb340e0,E05011411,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-06,2023-06-06,,,
562d0ef1f6932a925f29,E05011403,E08000035,confirmed,True,2023-06-06,2023-06-06,2023-06-07,2023-06-30,
854aceaa367f7378dbb1,E05011397,E08000035,confirmed,True,2023-06-06,2023-06-06,2023-06-07,2023-06-30,
a595cf559da4913bbd67,E05001456,E08000036,confirmed,True,2023-06-06,2023-06-06,2023-06-17,2023-07-05,
2978f15847b756034782,E05011396,E08000035,confirmed,True,2023-06-07,2023-06-07,2023-06-10,2023-07-03,
3986d26343d7d8e86b7d,E05001365,E08000032,confirmed,True,2023-06-07,2023-06-07,2023-06-08,2023-07-05,
41f5bd6f019f9e08669c,E05013284,E06000052,applied,True,2023-06-07,2023-06-07,,,
7089bee672ec8ec7eb48,E05001393,E08000034,FROZEN ACCOUNTS CP3,True,2023-06-07,2023-06-07,,,
862192051059a8273697,E05011405,E08000035,confirmed,True,2023-06-07,2023-06-07,2023-06-08,2023-06-30,
954e059a834ebef7780c,E05012842,E08000035,confirmed,True,2023-06-07,2023-06-07,2023-06-08,2023-07-03,
d58d089c52bb4eebcdd8,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-06-07,2023-06-07,2023-06-07,,
26753e05474467e91f72,UNKNOWN,UNKNOWN,confirmed,True,2023-06-08,2023-06-08,2023-06-14,2023-07-03,
289e322594d696d08aa3,E05011384,E08000035,confirmed,True,2023-06-08,2023-06-08,2023-06-17,2023-07-08,
2a433c3f77a3203c3176,E05011384,E08000035,confirmed,True,2023-06-08,2023-06-08,2023-06-17,2023-07-08,
6743a51d0fffb74908c3,E05011384,E08000035,confirmed,True,2023-06-08,2023-06-08,2023-06-17,2023-07-08,
71d3a16aca12273838a4,E05011414,E08000035,confirmed,True,2023-06-08,2023-06-08,2023-06-14,2023-07-05,
7c213d6dd13905e2e43d,E05011387,E08000035,confirmed,True,2023-06-08,2023-06-08,2023-06-08,2023-06-30,
ac9c04fbb2e0c9343954,E05011385,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-08,2023-06-08,,,
b58b2bbea9a51c7d6e6d,E05011385,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-08,2023-06-08,,,
de2be8d0d973fda5aec2,E05011406,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-08,2023-06-08,,,
f15d077fb876b544154b,E05008558,E08000034,FROZEN ACCOUNTS CP3,True,2023-06-08,2023-06-09,,,
fce6699139183119e16b,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-08,2023-06-08,,,
fe945ef4955da73b1edd,E05011391,E08000035,confirmed,True,2023-06-08,2023-06-08,2023-06-14,2023-07-03,
02ca7c4b12319b555b0b,E05011397,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-09,2023-06-09,,,
1c95bd1305167eb59123,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-06-09,2023-06-09,2023-06-17,,
97f02e8db36b118a7c0d,E05012842,E08000035,confirmed,True,2023-06-09,2023-06-09,2023-06-10,2023-07-03,
9cd93658d7029fff87c8,E05001365,E08000032,confirmed,True,2023-06-09,2023-06-09,2023-06-17,2023-07-03,
9ed7a2a338d2388578e2,E05011345,E07000165,FROZEN ACCOUNTS CP3,True,2023-06-09,2023-06-09,,,
b45e358a6968ebc57c5b,E05011388,E08000035,confirmed,True,2023-06-09,2023-06-09,2023-06-10,2023-07-11,
b8e9fa185b5911cd4614,E05011411,E08000035,FROZEN ACCOUNT CP5,True,2023-06-09,2023-06-09,2023-06-14,,
e1e40174e88d6c68301b,E05011547,E08000035,offered,True,2023-06-09,2023-06-09,2023-06-10,,
e5bbd43e4286e08d956f,E05011549,E08000035,Volunteer Hosts,True,2023-06-09,,,,
fa7e982bac7de728c96c,E05001450,E08000036,confirmed,True,2023-06-09,2023-06-09,2023-06-14,2023-07-08,
33849aab59109ebb86bb,E05011404,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-10,2023-06-10,,,
814c9d44999bd67cab28,E05011405,E08000035,confirmed,True,2023-06-10,2023-06-10,2023-06-12,2023-07-03,
83ffd9c8205e4f0901da,E05012647,E08000035,confirmed,True,2023-06-10,2023-06-10,2023-06-10,2023-07-08,
c6028127bdd1af0fce64,E05011395,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-10,2023-06-10,,,
f809a3e36fdac621e2fb,E05001380,E08000033,confirmed,True,2023-06-10,2023-06-10,2023-06-12,2023-07-08,
fc98703f165cc8bca566,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-06-10,,,,
2c3a56ac38c52fe27cca,E05011390,E08000035,Deactivated before training,True,2023-06-11,2023-06-11,2023-06-12,,
3925ecf6d4f2d9202dd9,E05011413,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-11,2023-06-11,,,
8337158570795b34d61b,E05001464,E08000036,FROZEN ACCOUNTS CP3,True,2023-06-11,2023-06-11,,,
9785cbed2576338c4c94,E05001368,E08000032,FROZEN ACCOUNTS CP3,True,2023-06-11,2023-06-11,,,
cce19ddb17da153bd9c9,E05011384,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-11,2023-06-11,,,
10ac1fbbaa802c7afeb6,E05011403,E08000035,confirmed,True,2023-06-12,2023-06-12,2023-06-12,2023-07-08,
62e7947ffd30704e9a48,E05013830,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-12,2023-06-12,,,
bdb30863918c176673e1,E05011401,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-12,2023-06-12,,,
e10727cd17f7f772c53b,E05011406,E08000035,confirmed,True,2023-06-12,2023-06-12,2023-06-14,2023-07-08,
f6b6cb6cfe2da09a984b,UNKNOWN,UNKNOWN,,False,2023-06-12,2023-06-12,,,
13e0e0c082b833171e54,E05011397,E08000035,confirmed,True,2023-06-13,2023-06-13,2023-06-14,2023-07-08,
1a60de0d7e2b32a7f862,E05011387,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-13,2023-06-13,,,
1bdbc0c4ad1be965ff07,E05011403,E08000035,confirmed,True,2023-06-13,2023-06-13,2023-06-14,2023-07-03,
212b0c6dbb9fc3521a97,E05012648,E08000035,FROZEN ACCOUNT CP5,True,2023-06-13,2023-06-14,2023-06-14,,
3013869d51ad3ee795d3,E05001461,E08000036,confirmed,True,2023-06-13,2023-06-13,2023-06-15,2023-07-08,
448c078964f3ba1e9322,E05011529,E06000010,FROZEN ACCOUNT CP5,True,2023-06-13,2023-06-13,2023-06-14,,
7d25129a063df371386c,E05013831,E08000035,confirmed,True,2023-06-13,2023-06-13,2023-06-14,2023-07-05,
7f3532828bedb1a86ea4,E05012841,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-13,2023-06-13,,,
abc7793f54d0d234ea11,E05013830,E08000035,applied,True,2023-06-13,2023-06-13,,,
c2e46a104a79eb3e462f,E05011403,E08000035,confirmed,True,2023-06-13,2023-06-13,2023-06-14,2023-07-03,
c468367d765c514f97aa,E05001402,E08000034,FROZEN ACCOUNT CP5,True,2023-06-13,2023-06-13,2023-06-17,,
fe87f572812ec0f08cd3,E05011394,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-13,2023-06-13,,,
1bf5fa552bd4ea4927fe,E05011397,E08000035,offered,True,2023-06-14,2023-06-14,2023-06-15,,
367e2c0b222e4b811b03,E05011411,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-14,2023-06-14,,,
3d532494e7a0afb96c58,E05011411,E08000035,confirmed,True,2023-06-14,2023-06-14,2023-06-17,2023-07-08,
9c56883b6cb6aecab313,E05011403,E08000035,confirmed,True,2023-06-14,2023-06-14,2023-06-15,2023-07-05,
a91b85fa040ae62a5bd0,E05011402,E08000035,confirmed,True,2023-06-14,2023-06-14,2023-06-17,2023-07-08,
b2873fdbce56e8e94de9,E05011403,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-14,2023-06-14,,,
c88756e3789ce0135ded,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-06-14,,,,
d80d4ab826458979d275,E05012842,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-14,2023-06-14,,,
148b2264caaacf2071f9,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-06-15,2023-06-15,2023-06-15,,
14b5ed80984a3ff62cd0,E05011403,E08000035,confirmed,True,2023-06-15,2023-06-15,2023-06-16,2023-07-08,
4c8ccdeeaaf5eb0a4d52,UNKNOWN,UNKNOWN,applied,True,2023-06-15,2023-06-15,,,
9d42942e9186dbacd214,E05011403,E08000035,FROZEN ACCOUNT CP5,True,2023-06-15,2023-06-15,2023-06-16,,
9e9a80edff55702f98c3,UNKNOWN,UNKNOWN,Volunteer Hosts,True,2023-06-15,,,,
de08e6ca10f669538533,E05011402,E08000035,FROZEN ACCOUNTS CP3,True,2023-06-15,2023-06-15,,,
00f19eba99ba31f24d08,E05012648,E08000035,applied,True,2023-06-17,2023-06-17,,,
1e6266b5605415a5d1d9,E05011390,E08000035,applied,True,2023-06-17,2023-06-17,,,
25d71622867d0297152b,E05011403,E08000035,confirmed,True,2023-06-17,2023-06-17,2023-06-19,2023-07-05,
2d5f261eca75d267f5fa,E05011397,E08000035,confirmed,True,2023-06-17,2023-06-17,2023-06-19,2023-07-08,
b7b6d2b3ad73d6fc0800,E05001248,E08000027,FROZEN ACCOUNT CP5,True,2023-06-19,2023-06-19,2023-06-20,,
c962fbee1ea8a4d7d908,E05011397,E08000035,confirmed,True,2023-06-19,2023-06-19,2023-06-20,2023-07-08,
